Duration;Action;Controller;IP;Created;Exception;StartDate;StartTime;EndDate;EndTime;Operation;Success
532;questionnaires;patient;77.68.179.241;2013-12-16 16:58:29.8570000;0;2013-12-16 16:58:29.8570000;1387209509855;2013-12-16 16:58:30.3870000;1387209510387;NULL;1
562;questionnaires;patient;77.68.179.241;2013-12-16 16:58:35.7930000;0;2013-12-16 16:58:35.7930000;1387209515793;2013-12-16 16:58:36.3570000;1387209516355;NULL;1
750;questionnaires;patient;77.68.179.241;2013-12-16 16:58:41.6370000;0;2013-12-16 16:58:41.6370000;1387209521637;2013-12-16 16:58:42.3870000;1387209522387;NULL;1
1313;questionnaires;patient;77.68.179.241;2013-12-16 16:58:48.9030000;0;2013-12-16 16:58:48.9030000;1387209528902;2013-12-16 16:58:50.2170000;1387209530215;NULL;1
1266;questionnaires;patient;77.68.179.241;2013-12-16 16:58:56.8070000;0;2013-12-16 16:58:56.8070000;1387209536808;2013-12-16 16:58:58.0730000;1387209538074;NULL;1
562;questionnaires;patient;77.68.179.241;2013-12-16 16:59:04.7930000;0;2013-12-16 16:59:04.7930000;1387209544793;2013-12-16 16:59:05.3570000;1387209545355;NULL;1
547;questionnaires;patient;77.68.179.241;2013-12-16 16:59:21.2170000;0;2013-12-16 16:59:21.2170000;1387209561215;2013-12-16 16:59:21.7630000;1387209561762;NULL;1
640;questionnaires;patient;77.68.179.241;2013-12-16 16:59:46.6830000;0;2013-12-16 16:59:46.6670000;1387209586668;2013-12-16 16:59:47.3070000;1387209587308;NULL;1
563;questionnaires;patient;77.68.179.241;2013-12-16 17:01:21.1830000;0;2013-12-16 17:01:21.1830000;1387209681183;2013-12-16 17:01:21.7470000;1387209681746;NULL;1
609;questionnaires;patient;77.68.179.241;2013-12-16 17:03:13.0730000;0;2013-12-16 17:03:13.0730000;1387209793074;2013-12-16 17:03:13.6830000;1387209793683;NULL;1
609;questionnaires;patient;77.68.179.241;2013-12-16 17:03:26.0730000;0;2013-12-16 17:03:26.0730000;1387209806074;2013-12-16 17:03:26.6830000;1387209806683;NULL;1
438;questionnaires;patient;77.68.179.241;2013-12-16 17:03:51.4330000;0;2013-12-16 17:03:51.4330000;1387209831433;2013-12-16 17:03:51.8700000;1387209831871;NULL;1
266;questionnaires;patient;77.68.179.241;2013-12-16 17:04:10.6830000;0;2013-12-16 17:04:10.6830000;1387209850683;2013-12-16 17:04:10.9500000;1387209850949;NULL;1
2046;questionnaires;patient;94.145.190.193;2013-12-16 21:08:58.5130000;0;2013-12-16 21:08:58.5130000;1387224538512;2013-12-16 21:09:00.5570000;1387224540558;NULL;1
844;questionnaires;patient;94.145.190.193;2013-12-16 21:09:15.6530000;0;2013-12-16 21:09:15.6530000;1387224555652;2013-12-16 21:09:16.4970000;1387224556496;NULL;1
969;questionnaires;patient;94.145.190.193;2013-12-16 21:09:44.7930000;0;2013-12-16 21:09:44.7930000;1387224584793;2013-12-16 21:09:45.7630000;1387224585762;NULL;1
3156;questionnaires;patient;94.145.190.193;2013-12-16 21:10:02.3870000;0;2013-12-16 21:10:02.3870000;1387224602387;2013-12-16 21:10:05.5430000;1387224605543;NULL;1
782;questionnaires;patient;94.145.190.193;2013-12-16 21:10:14.0570000;0;2013-12-16 21:10:14.0570000;1387224614058;2013-12-16 21:10:14.8400000;1387224614840;NULL;1
843;questionnaires;patient;94.145.190.193;2013-12-16 21:10:26.3400000;0;2013-12-16 21:10:26.3400000;1387224626340;2013-12-16 21:10:27.1830000;1387224627183;NULL;1
828;questionnaires;patient;94.145.190.193;2013-12-16 21:10:34.5430000;0;2013-12-16 21:10:34.5430000;1387224634543;2013-12-16 21:10:35.3700000;1387224635371;NULL;1
875;questionnaires;patient;94.145.190.193;2013-12-16 21:10:42.2470000;0;2013-12-16 21:10:42.2470000;1387224642246;2013-12-16 21:10:43.1200000;1387224643121;NULL;1
1078;questionnaires;patient;94.145.190.193;2013-12-16 21:11:05.5430000;0;2013-12-16 21:11:05.5430000;1387224665543;2013-12-16 21:11:06.6200000;1387224666621;NULL;1
1969;questionnaires;patient;94.145.190.193;2013-12-16 21:11:50.3570000;0;2013-12-16 21:11:50.3570000;1387224710355;2013-12-16 21:11:52.3230000;1387224712324;NULL;1
984;questionnaires;patient;94.145.190.193;2013-12-16 21:12:04.5730000;0;2013-12-16 21:12:04.5730000;1387224724574;2013-12-16 21:12:05.5570000;1387224725558;NULL;1
921;questionnaires;patient;94.145.190.193;2013-12-16 21:12:15.5130000;0;2013-12-16 21:12:15.5130000;1387224735512;2013-12-16 21:12:16.4330000;1387224736433;NULL;1
859;questionnaires;patient;94.145.190.193;2013-12-16 21:12:30.6670000;0;2013-12-16 21:12:30.6670000;1387224750668;2013-12-16 21:12:31.5270000;1387224751527;NULL;1
2813;questionnaires;patient;94.145.190.193;2013-12-16 21:12:57.7300000;0;2013-12-16 21:12:57.7300000;1387224777730;2013-12-16 21:13:00.5430000;1387224780543;NULL;1
922;questionnaires;patient;94.145.190.193;2013-12-16 21:13:09.7170000;0;2013-12-16 21:13:09.7170000;1387224789715;2013-12-16 21:13:10.6370000;1387224790637;NULL;1
937;questionnaires;patient;94.145.190.193;2013-12-16 21:13:39.7470000;0;2013-12-16 21:13:39.7470000;1387224819746;2013-12-16 21:13:40.6830000;1387224820683;NULL;1
1047;questionnaires;patient;94.145.190.193;2013-12-16 21:13:46.8570000;0;2013-12-16 21:13:46.8570000;1387224826855;2013-12-16 21:13:47.9030000;1387224827902;NULL;1
890;questionnaires;patient;94.145.190.193;2013-12-16 21:14:19.6830000;0;2013-12-16 21:14:19.6670000;1387224859668;2013-12-16 21:14:20.5570000;1387224860558;NULL;1
984;questionnaires;patient;94.145.190.193;2013-12-16 21:14:44.3700000;0;2013-12-16 21:14:44.3700000;1387224884371;2013-12-16 21:14:45.3570000;1387224885355;NULL;1
2625;questionnaires;patient;94.145.190.193;2013-12-16 21:14:57.6200000;0;2013-12-16 21:14:57.6070000;1387224897605;2013-12-16 21:15:00.2300000;1387224900230;NULL;1
1187;questionnaires;patient;94.145.190.193;2013-12-16 21:15:10.9970000;0;2013-12-16 21:15:10.9970000;1387224910996;2013-12-16 21:15:12.1830000;1387224912183;NULL;1
656;questionnaires;patient;94.145.190.193;2013-12-16 21:15:19.2000000;0;2013-12-16 21:15:19.2000000;1387224919199;2013-12-16 21:15:19.8570000;1387224919855;NULL;1
1735;questionnaires;patient;94.145.190.193;2013-12-16 21:15:52.6070000;0;2013-12-16 21:15:52.6070000;1387224952605;2013-12-16 21:15:54.3400000;1387224954340;NULL;1
672;questionnaires;patient;94.145.190.193;2013-12-16 21:16:30.4970000;0;2013-12-16 21:16:30.4970000;1387224990496;2013-12-16 21:16:31.1670000;1387224991168;NULL;1
656;questionnaires;patient;94.145.190.193;2013-12-16 21:16:42.4970000;0;2013-12-16 21:16:42.4970000;1387225002496;2013-12-16 21:16:43.1530000;1387225003152;NULL;1
2172;questionnaires;patient;94.145.190.193;2013-12-16 21:16:54.7930000;0;2013-12-16 21:16:54.7930000;1387225014793;2013-12-16 21:16:56.9670000;1387225016965;NULL;1
750;questionnaires;patient;94.145.190.193;2013-12-16 21:17:13.7770000;0;2013-12-16 21:17:13.7630000;1387225033762;2013-12-16 21:17:14.5130000;1387225034512;NULL;1
687;questionnaires;patient;94.145.190.193;2013-12-16 21:17:35.3870000;0;2013-12-16 21:17:35.3870000;1387225055387;2013-12-16 21:17:36.0730000;1387225056074;NULL;1
906;questionnaires;patient;94.145.190.193;2013-12-16 21:18:06.7630000;0;2013-12-16 21:18:06.7630000;1387225086762;2013-12-16 21:18:07.6670000;1387225087668;NULL;1
781;questionnaires;patient;94.145.190.193;2013-12-16 21:18:30.7630000;0;2013-12-16 21:18:30.7630000;1387225110762;2013-12-16 21:18:31.5430000;1387225111543;NULL;1
750;questionnaires;patient;94.145.190.193;2013-12-16 21:19:08.5270000;0;2013-12-16 21:19:08.5270000;1387225148527;2013-12-16 21:19:09.2770000;1387225149277;NULL;1
719;questionnaires;patient;94.145.190.193;2013-12-16 21:19:25.4500000;0;2013-12-16 21:19:25.4500000;1387225165449;2013-12-16 21:19:26.1670000;1387225166168;NULL;1
1796;questionnaires;patient;94.145.190.193;2013-12-16 21:19:53.0130000;0;2013-12-16 21:19:53.0130000;1387225193012;2013-12-16 21:19:54.8070000;1387225194808;NULL;1
1203;questionnaires;patient;94.145.190.193;2013-12-16 21:20:03.4500000;0;2013-12-16 21:20:03.4500000;1387225203449;2013-12-16 21:20:04.6530000;1387225204652;NULL;1
703;questionnaires;patient;94.145.190.193;2013-12-16 21:20:15.4800000;0;2013-12-16 21:20:15.4800000;1387225215480;2013-12-16 21:20:16.1830000;1387225216183;NULL;1
1250;questionnaires;patient;94.145.190.193;2013-12-16 21:20:31.5730000;0;2013-12-16 21:20:31.5730000;1387225231574;2013-12-16 21:20:32.8230000;1387225232824;NULL;1
2750;questionnaires;patient;94.145.190.193;2013-12-16 21:20:54.2170000;0;2013-12-16 21:20:54.2170000;1387225254215;2013-12-16 21:20:56.9670000;1387225256965;NULL;1
859;questionnaires;patient;94.145.190.193;2013-12-16 21:21:27.0730000;0;2013-12-16 21:21:27.0730000;1387225287074;2013-12-16 21:21:27.9330000;1387225287933;NULL;1
891;questionnaires;patient;94.145.190.193;2013-12-16 21:21:42.7770000;0;2013-12-16 21:21:42.7770000;1387225302777;2013-12-16 21:21:43.6670000;1387225303668;NULL;1
1000;questionnaires;patient;94.145.190.193;2013-12-16 21:22:02.7770000;0;2013-12-16 21:22:02.7770000;1387225322777;2013-12-16 21:22:03.7770000;1387225323777;NULL;1
859;questionnaires;patient;94.145.190.193;2013-12-16 21:22:14.6200000;0;2013-12-16 21:22:14.6200000;1387225334621;2013-12-16 21:22:15.4800000;1387225335480;NULL;1
875;questionnaires;patient;94.145.190.193;2013-12-16 21:22:26.2170000;0;2013-12-16 21:22:26.2170000;1387225346215;2013-12-16 21:22:27.0900000;1387225347090;NULL;1
687;questionnaires;patient;94.145.190.193;2013-12-16 21:22:46.2170000;0;2013-12-16 21:22:46.2170000;1387225366215;2013-12-16 21:22:46.9030000;1387225366902;NULL;1
281;questionnaires;patient;94.145.190.193;2013-12-16 21:23:29.4970000;0;2013-12-16 21:23:29.4970000;1387225409496;2013-12-16 21:23:29.7770000;1387225409777;NULL;1
2437;questionnaires;patient;194.239.195.65;2013-12-16 22:01:38.2630000;0;2013-12-16 22:01:38.2630000;1387227698262;2013-12-16 22:01:40.7000000;1387227700699;NULL;1
1610;questionnaires;patient;194.239.195.65;2013-12-17 07:50:33.6870000;0;2013-12-17 07:50:33.6870000;1387263033687;2013-12-17 07:50:35.2970000;1387263035297;NULL;1
687;questionnaires;patient;194.239.195.65;2013-12-17 07:50:35.6270000;0;2013-12-17 07:50:35.6270000;1387263035625;2013-12-17 07:50:36.3130000;1387263036312;NULL;1
719;questionnaires;patient;194.239.195.65;2013-12-17 07:50:42.7800000;0;2013-12-17 07:50:42.7800000;1387263042781;2013-12-17 07:50:43.5000000;1387263043500;NULL;1
907;questionnaires;patient;194.239.195.65;2013-12-17 07:50:48.6400000;0;2013-12-17 07:50:48.6400000;1387263048640;2013-12-17 07:50:49.5470000;1387263049547;NULL;1
2094;questionnaires;patient;194.239.195.65;2013-12-17 07:52:01.9530000;0;2013-12-17 07:52:01.9530000;1387263121953;2013-12-17 07:52:04.0470000;1387263124047;NULL;1
843;questionnaires;patient;194.239.195.65;2013-12-17 07:58:43.5000000;0;2013-12-17 07:58:43.5000000;1387263523500;2013-12-17 07:58:44.3430000;1387263524343;NULL;1
641;questionnaires;patient;194.239.195.65;2013-12-17 07:59:43.0300000;0;2013-12-17 07:59:43.0300000;1387263583031;2013-12-17 07:59:43.6730000;1387263583672;NULL;1
688;questionnaires;patient;194.239.195.65;2013-12-17 08:01:46.3600000;0;2013-12-17 08:01:46.3600000;1387263706359;2013-12-17 08:01:47.0470000;1387263707047;NULL;1
641;questionnaires;patient;5.56.148.105;2013-12-17 08:09:37.8900000;0;2013-12-17 08:09:37.8900000;1387264177890;2013-12-17 08:09:38.5300000;1387264178531;NULL;1
625;questionnaires;patient;5.56.148.105;2013-12-17 08:09:39.1870000;0;2013-12-17 08:09:39.1870000;1387264179187;2013-12-17 08:09:39.8130000;1387264179812;NULL;1
641;questionnaires;patient;5.56.148.105;2013-12-17 08:10:29.4230000;0;2013-12-17 08:10:29.4070000;1387264229406;2013-12-17 08:10:30.0470000;1387264230047;NULL;1
828;questionnaires;patient;5.56.148.105;2013-12-17 08:12:29.4530000;0;2013-12-17 08:12:29.4530000;1387264349453;2013-12-17 08:12:30.2800000;1387264350281;NULL;1
657;questionnaires;patient;5.56.148.105;2013-12-17 08:13:24.8430000;0;2013-12-17 08:13:24.8430000;1387264404843;2013-12-17 08:13:25.5000000;1387264405500;NULL;1
1078;questionnaires;patient;5.56.148.105;2013-12-17 08:14:05.0770000;0;2013-12-17 08:14:05.0630000;1387264445062;2013-12-17 08:14:06.1400000;1387264446140;NULL;1
1125;questionnaires;patient;5.56.148.105;2013-12-17 08:14:13.0300000;0;2013-12-17 08:14:13.0300000;1387264453031;2013-12-17 08:14:14.1570000;1387264454156;NULL;1
532;questionnaires;patient;5.56.148.105;2013-12-17 08:15:18.0300000;0;2013-12-17 08:15:18.0170000;1387264518015;2013-12-17 08:15:18.5470000;1387264518547;NULL;1
594;questionnaires;patient;5.56.148.105;2013-12-17 08:20:05.6570000;0;2013-12-17 08:20:05.6570000;1387264805656;2013-12-17 08:20:06.2500000;1387264806250;NULL;1
719;questionnaires;patient;5.56.148.105;2013-12-17 08:20:19.6570000;0;2013-12-17 08:20:19.6400000;1387264819640;2013-12-17 08:20:20.3600000;1387264820359;NULL;1
688;questionnaires;patient;5.56.148.105;2013-12-17 08:20:32.8430000;0;2013-12-17 08:20:32.8430000;1387264832843;2013-12-17 08:20:33.5300000;1387264833531;NULL;1
734;questionnaires;patient;5.56.148.105;2013-12-17 08:20:42.1100000;0;2013-12-17 08:20:42.1100000;1387264842109;2013-12-17 08:20:42.8430000;1387264842843;NULL;1
563;questionnaires;patient;5.56.148.105;2013-12-17 08:21:08.2670000;0;2013-12-17 08:21:08.2670000;1387264868265;2013-12-17 08:21:08.8270000;1387264868828;NULL;1
625;questionnaires;patient;5.56.148.105;2013-12-17 08:24:40.9830000;0;2013-12-17 08:24:40.9830000;1387265080984;2013-12-17 08:24:41.6100000;1387265081609;NULL;1
656;questionnaires;patient;5.56.148.105;2013-12-17 08:29:05.0300000;0;2013-12-17 08:29:05.0300000;1387265345031;2013-12-17 08:29:05.6870000;1387265345687;NULL;1
2985;questionnaires;patient;10.0.250.126;2013-12-17 08:29:50.7670000;0;2013-12-17 08:29:50.7670000;1387265390765;2013-12-17 08:29:53.7500000;1387265393750;NULL;1
438;questionnaires;patient;10.0.250.126;2013-12-17 08:34:10.9670000;0;2013-12-17 08:34:10.9670000;1387265650968;2013-12-17 08:34:11.4070000;1387265651406;NULL;1
640;questionnaires;patient;10.0.250.126;2013-12-17 08:35:47.2500000;0;2013-12-17 08:35:47.2500000;1387265747250;2013-12-17 08:35:47.8900000;1387265747890;NULL;1
375;questionnaires;patient;194.239.195.65;2013-12-17 08:43:11.5930000;0;2013-12-17 08:43:11.5930000;1387266191593;2013-12-17 08:43:11.9670000;1387266191968;NULL;1
359;questionnaires;patient;194.239.195.65;2013-12-17 08:43:12.2970000;0;2013-12-17 08:43:12.2970000;1387266192297;2013-12-17 08:43:12.6570000;1387266192656;NULL;1
1531;questionnaires;patient;131.165.106.2;2013-12-17 08:44:13.2500000;0;2013-12-17 08:44:13.2500000;1387266253250;2013-12-17 08:44:14.7800000;1387266254781;NULL;1
1047;questionnaires;patient;10.0.250.126;2013-12-17 08:44:15.9070000;0;2013-12-17 08:44:15.9070000;1387266255906;2013-12-17 08:44:16.9530000;1387266256953;NULL;1
1594;questionnaires;patient;131.165.106.2;2013-12-17 08:44:16.0930000;0;2013-12-17 08:44:16.0930000;1387266256093;2013-12-17 08:44:17.6870000;1387266257687;NULL;1
954;questionnaires;patient;131.165.106.2;2013-12-17 08:52:08.7330000;0;2013-12-17 08:52:08.7170000;1387266728718;2013-12-17 08:52:09.6730000;1387266729672;NULL;1
704;questionnaires;patient;194.239.195.65;2013-12-17 08:53:35.2170000;0;2013-12-17 08:53:35.2170000;1387266815218;2013-12-17 08:53:35.9230000;1387266815922;NULL;1
625;questionnaires;patient;194.239.195.65;2013-12-17 08:53:36.3600000;0;2013-12-17 08:53:36.3600000;1387266816359;2013-12-17 08:53:36.9830000;1387266816984;NULL;1
406;questionnaires;patient;194.239.195.65;2013-12-17 08:59:50.0300000;0;2013-12-17 08:59:50.0300000;1387267190031;2013-12-17 08:59:50.4370000;1387267190437;NULL;1
1110;questionnaires;patient;10.0.250.126;2013-12-17 09:02:05.8130000;0;2013-12-17 09:02:05.8130000;1387267325812;2013-12-17 09:02:06.9230000;1387267326922;NULL;1
765;questionnaires;patient;131.165.106.2;2013-12-17 09:08:11.0000000;0;2013-12-17 09:08:11.0000000;1387267691000;2013-12-17 09:08:11.7670000;1387267691765;NULL;1
453;questionnaires;patient;194.239.195.65;2013-12-17 09:08:34.6570000;0;2013-12-17 09:08:34.6570000;1387267714656;2013-12-17 09:08:35.1100000;1387267715109;NULL;1
3109;questionnaires;patient;131.165.106.2;2013-12-17 09:09:01.4530000;0;2013-12-17 09:09:01.4530000;1387267741453;2013-12-17 09:09:04.5630000;1387267744562;NULL;1
703;questionnaires;patient;131.165.106.2;2013-12-17 09:09:32.6100000;0;2013-12-17 09:09:32.6100000;1387267772609;2013-12-17 09:09:33.3130000;1387267773312;NULL;1
2297;questionnaires;patient;131.165.106.2;2013-12-17 09:12:01.7330000;0;2013-12-17 09:12:01.7330000;1387267921734;2013-12-17 09:12:04.0300000;1387267924031;NULL;1
828;questionnaires;patient;10.0.250.126;2013-12-17 09:12:07.7330000;0;2013-12-17 09:12:07.7330000;1387267927734;2013-12-17 09:12:08.5630000;1387267928562;NULL;1
734;questionnaires;patient;131.165.106.2;2013-12-17 09:12:10.7500000;0;2013-12-17 09:12:10.7500000;1387267930750;2013-12-17 09:12:11.4830000;1387267931484;NULL;1
1141;questionnaires;patient;10.0.250.126;2013-12-17 09:12:16.4830000;0;2013-12-17 09:12:16.4830000;1387267936484;2013-12-17 09:12:17.6270000;1387267937625;NULL;1
1078;questionnaires;patient;10.0.250.126;2013-12-17 09:12:18.1570000;0;2013-12-17 09:12:18.1570000;1387267938156;2013-12-17 09:12:19.2330000;1387267939234;NULL;1
735;questionnaires;patient;131.165.106.2;2013-12-17 09:12:20.0630000;0;2013-12-17 09:12:20.0630000;1387267940062;2013-12-17 09:12:20.7970000;1387267940797;NULL;1
828;questionnaires;patient;131.165.106.2;2013-12-17 09:14:07.0770000;0;2013-12-17 09:14:07.0770000;1387268047078;2013-12-17 09:14:07.9070000;1387268047906;NULL;1
453;questionnaires;patient;10.0.250.126;2013-12-17 09:23:06.7500000;0;2013-12-17 09:23:06.7500000;1387268586750;2013-12-17 09:23:07.2030000;1387268587203;NULL;1
4641;questionnaires;patient;10.0.250.126;2013-12-17 09:27:55.4070000;0;2013-12-17 09:27:55.4070000;1387268875406;2013-12-17 09:28:00.0470000;1387268880047;NULL;1
985;questionnaires;patient;194.239.195.65;2013-12-17 09:30:07.7170000;0;2013-12-17 09:30:07.7170000;1387269007718;2013-12-17 09:30:08.7030000;1387269008703;NULL;1
1328;questionnaires;patient;194.239.195.65;2013-12-17 09:30:09.1870000;0;2013-12-17 09:30:09.1870000;1387269009187;2013-12-17 09:30:10.5170000;1387269010515;NULL;1
859;questionnaires;patient;194.239.195.65;2013-12-17 09:31:13.0930000;0;2013-12-17 09:31:13.0770000;1387269073078;2013-12-17 09:31:13.9370000;1387269073937;NULL;1
547;questionnaires;patient;194.239.195.65;2013-12-17 09:31:32.8270000;0;2013-12-17 09:31:32.8270000;1387269092828;2013-12-17 09:31:33.3770000;1387269093375;NULL;1
813;questionnaires;patient;194.239.195.65;2013-12-17 09:31:33.9530000;0;2013-12-17 09:31:33.9370000;1387269093937;2013-12-17 09:31:34.7500000;1387269094750;NULL;1
735;questionnaires;patient;194.239.195.65;2013-12-17 09:31:48.6400000;0;2013-12-17 09:31:48.6400000;1387269108640;2013-12-17 09:31:49.3770000;1387269109375;NULL;1
437;questionnaires;patient;194.239.195.65;2013-12-17 09:33:38.4070000;0;2013-12-17 09:33:38.4070000;1387269218406;2013-12-17 09:33:38.8430000;1387269218843;NULL;1
641;questionnaires;patient;194.239.195.65;2013-12-17 09:34:34.9830000;0;2013-12-17 09:34:34.9670000;1387269274968;2013-12-17 09:34:35.6100000;1387269275609;NULL;1
516;questionnaires;patient;194.239.195.65;2013-12-17 09:37:11.5930000;0;2013-12-17 09:37:11.5930000;1387269431593;2013-12-17 09:37:12.1100000;1387269432109;NULL;1
453;questionnaires;patient;194.239.195.65;2013-12-17 09:39:48.6270000;0;2013-12-17 09:39:48.6270000;1387269588625;2013-12-17 09:39:49.0770000;1387269589078;NULL;1
375;questionnaires;patient;194.239.195.65;2013-12-17 09:40:08.2800000;0;2013-12-17 09:40:08.2800000;1387269608281;2013-12-17 09:40:08.6570000;1387269608656;NULL;1
1422;questionnaires;patient;131.165.106.2;2013-12-17 09:40:31.9830000;0;2013-12-17 09:40:31.9830000;1387269631984;2013-12-17 09:40:33.4070000;1387269633406;NULL;1
437;questionnaires;patient;194.239.195.65;2013-12-17 09:43:08.4370000;0;2013-12-17 09:43:08.4230000;1387269788422;2013-12-17 09:43:08.8600000;1387269788859;NULL;1
859;questionnaires;patient;131.165.106.2;2013-12-17 09:45:19.9070000;0;2013-12-17 09:45:19.9070000;1387269919906;2013-12-17 09:45:20.7670000;1387269920765;NULL;1
875;questionnaires;patient;131.165.106.2;2013-12-17 09:45:30.3900000;0;2013-12-17 09:45:30.3900000;1387269930390;2013-12-17 09:45:31.2670000;1387269931265;NULL;1
844;questionnaires;patient;131.165.106.2;2013-12-17 09:45:35.3270000;0;2013-12-17 09:45:35.3270000;1387269935328;2013-12-17 09:45:36.1730000;1387269936172;NULL;1
2203;questionnaires;patient;10.0.250.126;2013-12-17 09:46:04.5630000;0;2013-12-17 09:46:04.5630000;1387269964562;2013-12-17 09:46:06.7670000;1387269966765;NULL;1
1782;questionnaires;patient;10.0.250.126;2013-12-17 09:46:07.1400000;0;2013-12-17 09:46:07.1400000;1387269967140;2013-12-17 09:46:08.9230000;1387269968922;NULL;1
1656;questionnaires;patient;131.165.106.2;2013-12-17 09:48:50.5930000;0;2013-12-17 09:48:50.5770000;1387270130578;2013-12-17 09:48:52.2330000;1387270132234;NULL;1
1859;questionnaires;patient;131.165.106.2;2013-12-17 09:48:59.2330000;0;2013-12-17 09:48:59.2330000;1387270139234;2013-12-17 09:49:01.0930000;1387270141093;NULL;1
906;questionnaires;patient;131.165.106.2;2013-12-17 09:49:08.6100000;0;2013-12-17 09:49:08.6100000;1387270148609;2013-12-17 09:49:09.5170000;1387270149515;NULL;1
844;questionnaires;patient;131.165.106.2;2013-12-17 09:49:18.9530000;0;2013-12-17 09:49:18.9530000;1387270158953;2013-12-17 09:49:19.7970000;1387270159797;NULL;1
953;questionnaires;patient;131.165.106.2;2013-12-17 09:49:34.5300000;0;2013-12-17 09:49:34.5300000;1387270174531;2013-12-17 09:49:35.4830000;1387270175484;NULL;1
875;questionnaires;patient;131.165.106.2;2013-12-17 09:52:44.0770000;0;2013-12-17 09:52:44.0770000;1387270364078;2013-12-17 09:52:44.9530000;1387270364953;NULL;1
1578;questionnaires;patient;131.165.106.2;2013-12-17 09:52:50.5770000;0;2013-12-17 09:52:50.5770000;1387270370578;2013-12-17 09:52:52.1570000;1387270372156;NULL;1
2297;questionnaires;patient;131.165.106.2;2013-12-17 09:52:56.3900000;0;2013-12-17 09:52:56.3900000;1387270376390;2013-12-17 09:52:58.6870000;1387270378687;NULL;1
1140;questionnaires;patient;131.165.106.2;2013-12-17 09:53:03.0770000;0;2013-12-17 09:53:03.0770000;1387270383078;2013-12-17 09:53:04.2170000;1387270384218;NULL;1
1078;questionnaires;patient;131.165.106.2;2013-12-17 09:53:32.2970000;0;2013-12-17 09:53:32.2970000;1387270412297;2013-12-17 09:53:33.3770000;1387270413375;NULL;1
1734;questionnaires;patient;131.165.106.2;2013-12-17 09:53:47.6870000;0;2013-12-17 09:53:47.6730000;1387270427672;2013-12-17 09:53:49.4070000;1387270429406;NULL;1
2656;questionnaires;patient;131.165.106.2;2013-12-17 09:54:59.1730000;0;2013-12-17 09:54:59.1730000;1387270499172;2013-12-17 09:55:01.8270000;1387270501828;NULL;1
750;questionnaires;patient;131.165.106.2;2013-12-17 09:55:06.9530000;0;2013-12-17 09:55:06.9530000;1387270506953;2013-12-17 09:55:07.7030000;1387270507703;NULL;1
1672;questionnaires;patient;131.165.106.2;2013-12-17 09:55:12.0170000;0;2013-12-17 09:55:12.0170000;1387270512015;2013-12-17 09:55:13.6870000;1387270513687;NULL;1
672;questionnaires;patient;131.165.106.2;2013-12-17 09:55:22.7670000;0;2013-12-17 09:55:22.7670000;1387270522765;2013-12-17 09:55:23.4370000;1387270523437;NULL;1
437;questionnaires;patient;131.165.106.2;2013-12-17 09:56:22.9230000;0;2013-12-17 09:56:22.9230000;1387270582922;2013-12-17 09:56:23.3600000;1387270583359;NULL;1
859;questionnaires;patient;131.165.106.2;2013-12-17 09:57:11.2670000;0;2013-12-17 09:57:11.2500000;1387270631250;2013-12-17 09:57:12.1100000;1387270632109;NULL;1
718;questionnaires;patient;131.165.106.2;2013-12-17 09:57:40.2970000;0;2013-12-17 09:57:40.2970000;1387270660297;2013-12-17 09:57:41.0170000;1387270661015;NULL;1
359;questionnaires;patient;131.165.106.2;2013-12-17 09:58:42.0300000;0;2013-12-17 09:58:42.0300000;1387270722031;2013-12-17 09:58:42.3900000;1387270722390;NULL;1
1406;questionnaires;patient;131.165.106.2;2013-12-17 09:59:08.0000000;0;2013-12-17 09:59:08.0000000;1387270748000;2013-12-17 09:59:09.4070000;1387270749406;NULL;1
1469;questionnaires;patient;131.165.106.2;2013-12-17 09:59:26.7170000;0;2013-12-17 09:59:26.7170000;1387270766718;2013-12-17 09:59:28.1870000;1387270768187;NULL;1
1390;questionnaires;patient;131.165.106.2;2013-12-17 09:59:32.5470000;0;2013-12-17 09:59:32.5470000;1387270772547;2013-12-17 09:59:33.9370000;1387270773937;NULL;1
2219;questionnaires;patient;10.0.250.126;2013-12-17 10:00:14.9830000;0;2013-12-17 10:00:14.9830000;1387270814984;2013-12-17 10:00:17.2030000;1387270817203;NULL;1
359;questionnaires;patient;131.165.106.2;2013-12-17 10:00:27.7030000;0;2013-12-17 10:00:27.7030000;1387270827703;2013-12-17 10:00:28.0630000;1387270828062;NULL;1
266;questionnaires;patient;194.239.195.65;2013-12-17 10:01:32.8600000;0;2013-12-17 10:01:32.8600000;1387270892859;2013-12-17 10:01:33.1270000;1387270893125;NULL;1
234;questionnaires;patient;194.239.195.65;2013-12-17 10:02:17.7970000;0;2013-12-17 10:02:17.7970000;1387270937797;2013-12-17 10:02:18.0300000;1387270938031;NULL;1
375;questionnaires;patient;131.165.106.2;2013-12-17 10:02:18.2670000;0;2013-12-17 10:02:18.2670000;1387270938265;2013-12-17 10:02:18.6400000;1387270938640;NULL;1
344;questionnaires;patient;131.165.106.2;2013-12-17 10:02:36.0170000;0;2013-12-17 10:02:36.0170000;1387270956015;2013-12-17 10:02:36.3600000;1387270956359;NULL;1
625;questionnaires;patient;131.165.106.2;2013-12-17 10:02:50.4070000;0;2013-12-17 10:02:50.4070000;1387270970406;2013-12-17 10:02:51.0300000;1387270971031;NULL;1
